n,ila
14560,79288
14561,-64532
14562,17384
14563,-2130
14564,-67327
14565,69402
14566,-67214
14567,28629
14568,8441
14569,-37319
14570,72988
14571,-68006
14572,46962
14573,412
14574,-28643
14575,81544
14576,-66001
14577,52888
14578,-437
14579,-24204
14580,62729
14581,-83986
14582,50149
14583,-14805
14584,-30437
14585,65800
14586,-77088
14587,57901
14588,-16598
14589,-21529
14590,73599
14591,-76873
14592,69960
14593,-22217
14594,-12436
14595,62451
14596,-94714
14597,66292
14598,-41631
14599,-6852
14600,54854
14601,-78690
14602,70088
14603,-58582
14604,-4051
14605,33428
14606,-83338
14607,82527
14608,-45224
14609,8087
14610,25192
14611,-56033
14612,78943
14613,-71919
14614,8928
14615,14702
14616,-57641
14617,79489
14618,-65224
14619,37733
14620,17584
14621,-58813
14622,73564
14623,-79212
14624,28907
14625,-3557
14626,-39638
14627,75860
14628,-71225
14629,53004
14630,-4645
14631,-30264
14632,63322
14633,-79744
14634,58016
14635,-25278
14636,-25078
14637,74435
14638,-75482
14639,68529
14640,-41415
14641,-30740
14642,41930
14643,-70637
14644,77918
14645,-41883
14646,7431
14647,42625
14648,-71786
14649,70761
14650,-43956
14651,26759
14652,34977
14653,-65938
14654,75901
14655,-53761
14656,41559
14657,18110
14658,-60626
14659,92262
14660,-44288
14661,49500
14662,9678
14663,-43856
14664,72831
14665,-70484
14666,46311
14667,-5478
14668,-31299
14669,65283
14670,-66469
14671,59452
14672,-23807
14673,-22846
14674,58638
14675,-76355
14676,60467
14677,-30690
14678,-13412
14679,36928
14680,-82177
14681,74926
14682,-36216
14683,10282
14684,47101
14685,-57790
14686,73330
14687,-59686
14688,24537
14689,35288
14690,-47796
14691,77547
14692,-64502
14693,20860
14694,10496
14695,-31994
14696,81036
14697,-70063
14698,40221
14699,3294
14700,-33120
14701,50986
14702,-80161
14703,53442
14704,-1822
14705,-5285
14706,58551
14707,-74605
14708,64844
14709,-25004
14710,-2430
14711,50693
14712,-68739
14713,75220
14714,-48472
14715,6339
14716,33192
14717,-62896
14718,69340
14719,-59922
14720,15647
14721,1003
14722,-59475
14723,71905
14724,-63395
14725,39957
14726,9115
14727,-33753
14728,59403
14729,-69781
14730,48907
14731,-12086
14732,-18383
14733,34658
14734,-80532
14735,54814
14736,-34944
14737,755
14738,35044
14739,-75725
14740,59593
14741,-45278
14742,10679
14743,31695
14744,-62435
14745,67002
14746,-63741
14747,16387
14748,16330
14749,-34602
14750,64641
14751,-61383
14752,47251
14753,-2271
14754,-34272
14755,49156
14756,-61763
14757,68324
14758,-31544
14759,-6981
14760,60791
14761,-57423
14762,94329
14763,-49264
14764,6266
14765,33693
14766,-63181
14767,85016
14768,-49278
14769,30303
14770,26288
14771,-56585
14772,83285
14773,-46730
14774,35488
14775,3555
14776,-51928
14777,48679
14778,-75907
14779,53315
14780,-32640
14781,-11318
14782,51865
14783,-74447
14784,71232
14785,-53999
14786,6864
14787,38856
14788,-69124
14789,68982
14790,-55357
14791,14841
14792,9035
14793,-73637
14794,63679
14795,-80938
14796,49625
14797,2893
14798,-49657
14799,69195
14800,-79652
14801,69534
14802,-11742
14803,-3689
14804,43902
14805,-78598
14806,71888
14807,-34805
14808,3693
14809,25658
14810,-57960
14811,70506
14812,-51415
14813,32463
14814,21172
14815,-49980
14816,79340
14817,-68243
14818,52681
14819,-757
14820,-39003
14821,58725
14822,-79262
14823,63408
14824,-38382
14825,-13077
14826,43725
14827,-71880
14828,61727
14829,-51788
14830,10366
14831,20822
14832,-48864
14833,78586
14834,-48749
14835,33304
14836,25254
14837,-44273
14838,62052
14839,-73134
14840,41373
14841,-15304
14842,-28364
14843,59540
14844,-79626
14845,58937
14846,-40840
14847,-11018
14848,32879
14849,-60207
14850,81500
14851,-50222
14852,10804
14853,7261
14854,-61859
14855,61783
14856,-42948
14857,47041
14858,-17486
14859,-35560
14860,41693
14861,-57086
14862,55258
14863,-24191
14864,-8351
14865,38504
14866,-59283
14867,56228
14868,-45108
14869,17143
14870,13809
14871,-39921
14872,73525
14873,-66915
14874,57223
14875,-14568
14876,-28169
14877,60917
14878,-68803
14879,80169
14880,-49503
14881,-11723
14882,35878
14883,-72203
14884,81689
14885,-41229
14886,18029
14887,23423
14888,-36066
14889,56023
14890,-53015
14891,38179
14892,-8824
14893,-10777
14894,45308
14895,-48323
14896,50707
14897,-34740
14898,12882
14899,14424
14900,-57102
14901,66050
14902,-61324
14903,34130
14904,9428
14905,-35519
14906,69719
14907,-67343
14908,51263
14909,-17896
14910,-10167
14911,60480
14912,-69154
14913,68135
14914,-40789
14915,2618
14916,19825
14917,-42068
14918,82622
14919,-78350
14920,24848
14921,-21628
14922,-47192
14923,76676
14924,-66350
14925,67935
14926,-12046
14927,-10028
14928,45458
14929,-67038
14930,82211
14931,-40705
14932,3601
14933,47273
14934,-58971
14935,65456
14936,-53954
14937,24150
14938,15383
14939,-47100
14940,52063
14941,-69261
14942,54784
14943,-16669
14944,-19792
14945,48329
14946,-42003
14947,71330
14948,-49593
14949,11132
14950,29481
14951,-49811
14952,68265
14953,-57141
14954,36628
14955,-127
14956,-12207
14957,63801
14958,-63417
14959,89745
14960,-37197
14961,21424
14962,48254
14963,-46937
14964,83345
14965,-71891
14966,30945
14967,-15063
14968,-28093
14969,59734
14970,-86099
14971,67184
14972,-44323
14973,-12247
14974,56841
14975,-74114
14976,65650
14977,-67768
14978,32718
14979,24226
14980,-52673
14981,78180
14982,-76778
14983,45334
14984,-22467
14985,-20299
14986,53623
14987,-65620
14988,66882
14989,-39841
14990,24437
14991,13949
14992,-55114
14993,56725
14994,-66065
14995,15759
14996,-28278
14997,-33172
14998,41782
14999,-55593
15000,60311
15001,-32604
15002,2993
15003,37719
15004,-60653
15005,63541
15006,-60574
15007,36691
15008,10914
15009,-13830
15010,63754
15011,-59824
15012,65366
15013,-27567
15014,10389
15015,27422
15016,-54627
15017,56711
15018,-59959
15019,24631
15020,6730
15021,-44302
15022,66955
15023,-87537
15024,43134
15025,-16220
15026,-15360
15027,50893
15028,-72262
15029,72317
15030,-38076
15031,17392
15032,-18649
15033,-64553
15034,59973
15035,-59172
15036,54912
15037,-24551
15038,-10125
15039,33209
15040,-69948
15041,53665
15042,-77920
15043,34316
15044,18811
15045,-40645
15046,65589
15047,-79640
15048,50257
15049,-31930
15050,-14082
15051,41450
15052,-86203
15053,69411
15054,-54261
15055,7852
15056,2553
15057,-47019
15058,68556
15059,-68115
15060,39127
15061,-24698
15062,-4888
15063,24031
15064,-49960
15065,65021
15066,-57164
15067,37853
15068,4029
15069,-52508
15070,65593
15071,-66276
15072,51147
15073,-22842
15074,-34772
15075,50954
15076,-65008
15077,73523
15078,-49232
15079,31890
15080,20646
15081,-48976
15082,79967
15083,-84457
15084,72383
15085,-24057
15086,-18102
15087,48201
15088,-80265
15089,61427
15090,-48875
15091,47009
15092,8999
15093,-32768
15094,70648
15095,-77854
15096,51518
15097,-16812
15098,2060
15099,23833
15100,-66223
15101,65678
15102,-62302
15103,21035
15104,-2423
15105,-45939
15106,50421
15107,-63696
15108,61653
15109,-21226
15110,1407
15111,33065
15112,-60154
15113,70768
15114,-46939
15115,32056
15116,139
15117,-29053
15118,58834
15119,-62639
15120,41218
15121,-34298
15122,3049
15123,17142
15124,-51934
15125,66243
15126,-60380
15127,30778
15128,-13841
15129,-27779
15130,53936
15131,-65809
15132,54293
15133,-44970
15134,24608
15135,37584
15136,-51471
15137,66138
15138,-34448
15139,36866
15140,-38257
15141,-25260
15142,21291
15143,-48442
15144,58260
15145,-53534
15146,35316
15147,12112
15148,-8961
15149,53969
15150,-66552
15151,60607
15152,-51584
15153,-8039
15154,50032
15155,-55378
15156,77120
15157,-55109
15158,24780
15159,-5740
15160,-6884
15161,50006
15162,-80606
15163,67315
15164,-61096
15165,5150
15166,5648
15167,-71575
15168,62141
15169,-66981
15170,53432
15171,-5056
15172,-12720
15173,25502
15174,-69856
15175,68652
15176,-53044
15177,35180
15178,15787
15179,-31557
15180,48869
15181,-63911
15182,60002
15183,-35959
15184,5339
15185,27065
15186,-41648
15187,66476
15188,-65951
15189,38016
15190,-19591
15191,-27567
15192,55294
15193,-61716
15194,75987
15195,-51506
15196,18025
15197,24452
15198,-61435
15199,65678
15200,-57532
15201,51578
15202,-17250
15203,1781
15204,39550
15205,-64600
15206,55493
15207,-66804
15208,17591
15209,6526
15210,-34917
15211,58276
15212,-63306
15213,51010
15214,-51159
15215,-7113
15216,32897
15217,-44316
15218,40252
15219,-51971
15220,54383
15221,-31215
15222,-3866
15223,35786
15224,-58585
15225,64172
15226,-60157
15227,35435
15228,-5840
15229,-25012
15230,42733
15231,-69865
15232,84458
15233,-43567
15234,15101
15235,16751
15236,-65658
15237,66840
15238,-54479
15239,43308
15240,-20214
15241,1248
15242,10484
15243,-58080
15244,71864
15245,-72756
15246,44377
15247,-14850
15248,-22816
15249,71016
15250,-60990
15251,70696
15252,-43549
15253,31625
15254,17560
15255,-30524
15256,62368
15257,-69003
15258,53238
15259,-33884
15260,26793
15261,15987
15262,-36621
15263,61235
15264,-69378
15265,45441
15266,-28992
15267,-1694
15268,26515
15269,-47593
15270,74508
15271,-60489
15272,28762
15273,-7441
15274,-15952
15275,50073
15276,-71030
15277,63984
15278,-45629
15279,23918
15280,19116
15281,-48447
15282,57684
15283,-64036
15284,40394
15285,-31593
15286,-3549
15287,24476
15288,-54060
15289,74969
15290,-56115
15291,41815
15292,-15381
15293,-29063
15294,36669
15295,-64695
15296,66218
15297,-60655
15298,36747
15299,14141
15300,-23394
15301,68517
15302,-45311
15303,43844
15304,-50990
15305,20918
15306,-167
15307,-32696
15308,76639
15309,-75608
15310,53732
15311,-43561
15312,583
15313,28568
15314,-52323
15315,74006
15316,-80601
15317,47839
15318,-17991
15319,-18400
15320,44156
15321,-65387
15322,44131
15323,-63353
15324,29413
15325,-7320
15326,-19046
15327,36876
15328,-65690
15329,59650
15330,-55235
15331,20161
15332,2976
15333,-42331
15334,48033
15335,-78087
15336,59991
15337,-32131
15338,-1293
15339,8109
15340,-49022
15341,71703
15342,-64044
15343,48199
15344,-16710
15345,-18692
15346,30049
15347,-56250
15348,46919
15349,-41651
15350,38322
15351,-21855
15352,-12903
15353,24817
15354,-58877
15355,53009
15356,-59676
15357,29959
15358,-25914
15359,-8388
15360,40192
15361,-66745
15362,74492
15363,-35510
15364,36700
15365,8306
15366,-25139
15367,68593
15368,-49669
15369,50004
15370,-33768
15371,-1463
15372,6711
15373,-52676
15374,43599
15375,-42324
15376,41302
15377,-41619
15378,25006
15379,36860
15380,-55160
15381,71150
15382,-78999
15383,37785
15384,-28644
15385,-12365
15386,37658
15387,-54012
15388,53132
15389,-67172
15390,52410
15391,-39669
15392,-8189
15393,39992
15394,-54030
15395,86054
15396,-73010
15397,24355
15398,-3460
15399,-24974
15400,32800
15401,-57785
15402,61018
15403,-67457
15404,14894
15405,-19762
15406,-39098
15407,29389
15408,-65207
15409,57769
15410,-53414
15411,24085
15412,8992
15413,-29717
15414,38651
15415,-44207
15416,63186
15417,-38118
15418,21723
15419,-14329
15420,-38889
15421,48683
15422,-65271
15423,55106
15424,-40848
15425,26857
15426,5354
15427,-42461
15428,50173
15429,-57085
15430,61695
15431,-46712
15432,21322
15433,13217
15434,-29233
15435,54912
15436,-79667
15437,59398
15438,-43868
15439,9819
15440,20534
15441,-41490
15442,45503
15443,-86192
15444,53231
15445,-38022
15446,6439
15447,13210
15448,-52687
15449,64233
15450,-69095
15451,57692
15452,-40647
15453,10943
15454,26210
15455,-74660
15456,56500
15457,-67339
15458,52272
15459,-16042
15460,2920
15461,35667
15462,-31416
15463,66430
15464,-45263
15465,52243
15466,-38156
15467,-2848
15468,4515
15469,-48807
15470,69181
15471,-66133
15472,48896
15473,-21540
15474,405
15475,52185
15476,-34586
15477,51992
15478,-56812
15479,40581
15480,-21231
15481,6738
15482,33565
15483,-41131
15484,51710
15485,-61171
15486,69817
15487,-11092
15488,-5559
15489,18275
15490,-59179
15491,72274
15492,-39073
15493,44984
15494,-17889
15495,-2389
15496,27704
15497,-54809
15498,64746
15499,-48780
15500,42725
15501,-7803
15502,452
15503,19081
15504,-38703
15505,50767
15506,-66605
15507,44127
15508,-32585
15509,15714
15510,27855
15511,-65797
15512,48402
15513,-68008
15514,57079
15515,-11246
15516,6683
15517,22958
15518,-48853
15519,67547
15520,-83660
15521,41318
15522,-15084
15523,13358
15524,35377
15525,-37362
15526,55947
15527,-53908
15528,54684
15529,-35980
15530,2273
15531,14452
15532,-52539
15533,62014
15534,-53114
15535,53660
15536,-21056
15537,4469
15538,21991
15539,-41187
15540,63675
15541,-54844
15542,43889
15543,-44688
15544,9667
15545,24428
15546,-35068
15547,56153
15548,-60616
15549,52222
15550,-35232
15551,21502
15552,5131
15553,-43640
15554,55152
15555,-66413
15556,47015
15557,-66669
15558,13234
15559,16882
15560,-28531
15561,45945
15562,-74369
15563,62253
15564,-52261
15565,16763
15566,9961
15567,-12693
15568,51938
15569,-59077
15570,55796
15571,-68101
15572,10921
15573,-5993
15574,-15688
15575,30921
15576,-74012
15577,50710
15578,-46570
15579,47012
15580,-13758
15581,-25063
15582,36730
15583,-56464
15584,56017
15585,-60506
15586,36862
15587,-3743
15588,3596
15589,27731
15590,-68971
15591,52004
15592,-46356
15593,44244
15594,-35131
15595,6736
15596,43949
15597,-46100
15598,59221
15599,-46956
15600,63957
15601,-17264
15602,13058
15603,12030
15604,-52376
15605,44822
15606,-66599
15607,45461
15608,-50614
15609,3154
15610,3253
15611,-38280
15612,65102
15613,-35318
15614,63584
15615,-38760
15616,25109
15617,1884
15618,-29692
15619,46905
15620,-42213
15621,57441
15622,-45522
15623,32056
15624,-14183
15625,-17451
15626,31608
15627,-42055
15628,70769
15629,-65009
15630,34144
15631,-9398
15632,-16430
15633,37413
15634,-39329
15635,62737
15636,-74945
15637,22470
15638,-29160
15639,-5197
15640,12168
15641,-47566
15642,60322
15643,-51948
15644,62272
15645,-17235
15646,28614
15647,20695
15648,-15460
15649,61492
15650,-45462
15651,52537
15652,-51560
15653,26496
15654,5819
15655,-9179
15656,46424
15657,-37385
15658,68911
15659,-46610
15660,38888
15661,-18137
15662,-15800
15663,21756
15664,-53803
15665,65222
15666,-49931
15667,59977
15668,-23567
15669,1162
15670,24093
15671,-38827
15672,63742
15673,-61476
15674,50963
15675,-39991
15676,21089
15677,19085
15678,-28794
15679,52619
15680,-55100
15681,56157
15682,-39091
15683,27975
15684,-17888
15685,-34742
15686,20958
15687,-59260
15688,51888
15689,-67046
15690,41931
15691,-9431
15692,-19950
15693,20326
15694,-38917
15695,64800
15696,-50687
15697,53604
15698,-27374
15699,14128
15700,19330
15701,-38134
15702,43911
15703,-75675
15704,50878
15705,-29497
15706,23963
15707,-1073
15708,-14763
15709,46837
15710,-56963
15711,55353
15712,-48205
15713,30730
15714,-33599
15715,-23348
15716,29764
15717,-35215
15718,65432
15719,-51911
15720,60210
15721,-15337
15722,5837
15723,9454
15724,-42418
15725,41002
15726,-60825
15727,57534
15728,-34009
15729,24712
15730,-611
15731,-20098
15732,40633
15733,-55306
15734,61213
15735,-45379
15736,38242
15737,-4713
15738,5038
15739,34559
15740,-41795
15741,57058
15742,-55427
15743,56450
15744,-17272
15745,16569
15746,26053
15747,-26419
15748,29424
15749,-60479
15750,64506
15751,-47852
15752,22625
15753,-11455
15754,-12355
15755,41106
15756,-59615
15757,54503
15758,-53187
15759,41560
15760,-16220
15761,-2718
15762,17748
15763,-32214
15764,53179
15765,-52959
15766,59455
15767,-29011
15768,30995
15769,12525
15770,-15316
15771,44470
15772,-44479
15773,69755
15774,-47696
15775,30248
15776,-24767
15777,-3970
15778,28988
15779,-44774
15780,60919
15781,-51510
15782,35499
15783,-53565
15784,2077
15785,4537
15786,-12314
15787,68263
15788,-49209
15789,59366
15790,-31090
15791,39147
15792,-12091
15793,-8422
15794,29319
15795,-46721
15796,57206
15797,-50630
15798,34065
15799,-46504
15800,11126
15801,10767
15802,-42234
15803,23066
15804,-58472
15805,65820
15806,-50576
15807,28944
15808,-1521
15809,-9441
15810,24413
15811,-52739
15812,48408
15813,-68075
15814,39656
15815,-22210
15816,17078
15817,14380
15818,-36398
15819,49950
15820,-41738
15821,45498
15822,-55314
15823,24634
15824,-20022
15825,-21114
15826,14715
15827,-47992
15828,62295
15829,-31618
15830,74522
15831,-34448
15832,4048
15833,20485
15834,-22807
15835,37623
15836,-74278
15837,29316
15838,-61482
15839,18381
15840,-20102
15841,-2814
15842,19606
15843,-46208
15844,57408
15845,-54257
15846,58452
15847,-21586
15848,19508
15849,9204
15850,-27461
15851,42654
15852,-46006
15853,45284
15854,-65397
15855,21427
15856,-24531
15857,2157
15858,21374
15859,-49680
15860,44837
15861,-43257
15862,53645
15863,-55513
15864,19048
15865,1869
15866,-30823
15867,20027
15868,-62909
15869,39152
15870,-65639
15871,45485
15872,-14082
15873,432
15874,15557
15875,-20877
15876,56101
15877,-50923
15878,41461
15879,-50235
15880,27045
15881,-15089
15882,-11279
15883,41461
15884,-28173
15885,44923
15886,-55005
15887,54629
15888,-30685
15889,18593
15890,5471
15891,-18107
15892,38437
15893,-67274
15894,41430
15895,-58932
15896,29726
15897,-8649
15898,17921
15899,22596
15900,-29754
15901,42905
15902,-63522
15903,48873
15904,-34304
15905,35262
15906,-6878
15907,-25145
15908,24940
15909,-19405
15910,61819
15911,-56523
15912,47107
15913,-27613
15914,16032
15915,-2289
15916,-18430
15917,58258
15918,-46718
15919,39948
15920,-56169
15921,42290
15922,-7244
15923,10871
15924,18137
15925,-29886
15926,34713
15927,-52151
15928,59085
15929,-48348
15930,25243
15931,-7222
15932,-7545
15933,26456
15934,-39018
15935,40450
15936,-47686
15937,62408
15938,-29364
15939,33325
15940,19540
15941,-9355
15942,21709
15943,-48999
15944,67954
15945,-38426
15946,42945
15947,-37618
15948,9977
15949,19206
15950,-28865
15951,36672
15952,-48783
15953,59182
15954,-26737
15955,51585
15956,-10063
15957,-4638
15958,11894
15959,-26184
15960,48261
15961,-54832
15962,46017
15963,-43769
15964,24522
15965,-12128
15966,-2010
15967,38629
15968,-27935
15969,58501
15970,-47199
15971,40625
15972,-36470
15973,18963
15974,-14623
15975,2599
15976,53157
15977,-35062
15978,48829
15979,-68589
15980,41861
15981,-32172
15982,668
15983,-2714
15984,-22090
15985,36974
15986,-44680
15987,50504
15988,-46819
15989,52931
15990,-12607
15991,11902
15992,2650
15993,-17439
15994,37202
15995,-55604
15996,59899
15997,-47782
15998,26985
15999,-44107
16000,-5387
16001,3428
16002,-39861
16003,46486
16004,-64398
16005,32449
16006,-39972
16007,32093
16008,-30870
16009,8143
16010,25978
16011,-36651
16012,41646
16013,-54708
16014,48661
16015,-44227
16016,27113
16017,-14402
16018,-4687
16019,24697
16020,-31021
16021,46386
16022,-58272
16023,44550
16024,-40450
16025,21939
16026,-11461
16027,714
16028,32137
16029,-32034
